Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Wetbulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),BASEMENT_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),CORE_BOTTOM_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),CORE_MID_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),CORE_TOP_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_BOT_ZN_1_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_BOT_ZN_2_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_BOT_ZN_3_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_BOT_ZN_4_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_MID_ZN_1_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_MID_ZN_2_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_MID_ZN_3_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_MID_ZN_4_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_TOP_ZN_1_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_TOP_ZN_2_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_TOP_ZN_3_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_TOP_ZN_4_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),EMS:currentDayOfMonth [](TimeStep),EMS:currentDayOfWeek [](TimeStep),EMS:currentTimeOfDay [](TimeStep),EMS:currentHoliday [](TimeStep),BASEMENT:Zone Air Temperature [C](TimeStep),CORE_BOTTOM:Zone Air Temperature [C](TimeStep),CORE_MID:Zone Air Temperature [C](TimeStep),CORE_TOP:Zone Air Temperature [C](TimeStep),GROUNDFLOOR_PLENUM:Zone Air Temperature [C](TimeStep),MIDFLOOR_PLENUM:Zone Air Temperature [C](TimeStep),PERIMETER_BOT_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_BOT_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_BOT_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_BOT_ZN_4:Zone Air Temperature [C](TimeStep),PERIMETER_MID_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_MID_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_MID_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_MID_ZN_4:Zone Air Temperature [C](TimeStep),PERIMETER_TOP_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_TOP_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_TOP_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_TOP_ZN_4:Zone Air Temperature [C](TimeStep),TOPFLOOR_PLENUM:Zone Air Temperature [C](TimeStep),Whole Building:Facility Total Building Electric Demand Power [W](TimeStep),Whole Building:Facility Total HVAC Electric Demand Power [W](TimeStep),Whole Building:Facility Total Electric Demand Power [W](TimeStep),HTGSETP_SCH:Schedule Value [](TimeStep),HW-LOOP-TEMP-SCHEDULE:Schedule Value [](TimeStep),CW-LOOP-TEMP-SCHEDULE:Schedule Value [](TimeStep),CLGSETP_SCH:Schedule Value [](TimeStep),BLDG_LIGHT_SCH:Schedule Value [](TimeStep),COOLSYS1 CHILLER 1:Chiller Evaporator Outlet Temperature [C](TimeStep),COOLSYS1 CHILLER 2:Chiller Evaporator Outlet Temperature [C](TimeStep),HEATSYS1 BOILER:Boiler Outlet Temperature [C](TimeStep) 
 07/01  05:25:00,22.1916666666667,19.7719520592281,80.4166666666667,1.5,245.833333333333,15335.6083286733,10899.1190589978,10899.1190589978,10899.1190589978,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1.,7.,5.41666666666667,0.0,23.7635534702652,24.2034951105957,24.3415660962103,24.1224943073739,24.8020659394768,24.7785635523934,23.4361886852137,22.9947409115426,23.8412907984436,21.8292602202388,23.3190003972298,22.7902081383823,23.8096678970271,21.6234162012557,23.283987940564,22.9144096121072,23.6850099729444,21.5210033621482,24.3924366071235,302124.563397154,319188.97758823,621313.540985384,21.,82.2,6.7,27.,1.000000000000000E-002,6.7,6.7,76.6966489883692 
 07/01  05:30:00,22.25,19.8377126890314,80.5,1.5,235.,15335.6083286733,10899.1190589978,10899.1190589978,10899.1190589978,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1.,7.,5.5,0.0,23.719932314874,24.1352384565518,24.2752678268287,24.052334411476,24.7399012906629,24.7162328967677,23.4036615128655,23.0605340775543,23.8213991969617,21.7742798233144,23.2862469547256,22.8565167780904,23.7909489082866,21.5687009982555,23.2483569866311,22.9789834127247,23.6621924954926,21.4638492539969,24.3292535957632,302124.563397154,320192.410331131,622316.973728285,21.,82.2,6.7,27.,1.000000000000000E-002,6.7,6.7,76.6966489883692 
 07/01  05:35:00,22.3083333333333,19.9034985414233,80.5833333333333,1.5,224.166666666667,15335.6083286733,10899.1190589978,10899.1190589978,10899.1190589978,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1.,7.,5.58333333333333,0.0,23.6906976426046,24.086357812696,24.2280402302912,24.0010486483586,24.6971116171283,24.6736487427295,23.3805773224989,23.1445776939738,23.8032799220776,21.7297299002773,23.262485663427,22.9406711693943,23.774174129156,21.5237075051367,23.2215941934349,23.061088618495,23.6414073344561,21.416078013025,24.2812933536016,302124.563397154,321367.619999459,623492.183396613,21.,82.2,6.7,27.,1.000000000000000E-002,6.7,6.7,76.6966489883692 
 07/01  05:40:00,22.3666666666667,19.9693122784162,80.6666666666667,1.5,213.333333333333,15335.6083286733,10899.1190589978,10899.1190589978,10899.1190589978,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1.,7.,5.66666666666667,0.0,23.6701233472697,24.0490661662165,24.1920675148102,23.9605976014912,24.6671727904013,24.6440353575864,23.3638979189838,23.241507872385,23.7862293060494,21.6931321490347,23.2448297532794,23.0374232573719,23.7586088154633,21.4860333171674,23.2007061372515,23.1555034124679,23.6217710348903,21.3753651943245,24.243324313261,302124.563397154,322658.908209545,624783.471606699,21.,82.2,6.7,27.,1.000000000000000E-002,6.7,6.7,76.6966489883692 
 07/01  05:45:00,22.425,20.0351595007629,80.75,1.5,202.5,15335.6083286733,10899.1190589978,10899.1190589978,10899.1190589978,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1.,7.,5.75,0.0,23.6548406440365,24.0192027062333,24.1631741895409,23.9267996274429,24.6459746062304,24.6231715232549,23.3519925236598,23.347842044277,23.7710922214354,21.6624717498721,23.2316860428749,23.1433842461854,23.7450442958,21.4537113460252,23.1840961613846,23.2588945193904,23.6040058043744,21.3397962198003,24.212398255452,302124.563397154,324030.395045315,626154.958442469,21.,82.2,6.7,27.,1.000000000000000E-002,6.7,6.7,76.6966489883692 
 07/01  05:50:00,22.4833333333333,20.1010346483629,80.8333333333333,1.5,191.666666666667,15335.6083286733,10899.1190589978,10899.1190589978,10899.1190589978,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1.,7.,5.83333333333333,0.0,23.6428516262206,23.9944229769972,24.1390151225946,23.8973800597159,24.6309429638659,24.6084283000374,23.3441905346558,23.4622760096336,23.7582561363939,21.6370822623693,23.2224183523907,23.2573589911323,23.7340489520648,21.426143686617,23.1711562959313,23.3701125421485,23.5886882127622,21.3088269944608,24.1865387940304,302124.563397154,325458.801013115,627583.364410268,21.,82.2,6.7,27.,1.000000000000000E-002,6.7,6.7,76.6966489883692 
 07/01  05:55:00,22.5416666666667,20.166935912121,80.9166666666667,1.5,180.833333333333,15335.6083286733,10899.1190589978,10899.1190589978,10899.1190589978,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1.,7.,5.91666666666667,0.0,23.632959188318,23.9733215475418,24.1181989442471,23.8710298785347,24.6204399729052,24.5981466146315,23.3396866261629,23.5888424903012,23.7481028443736,21.6157702260696,23.2162317563029,23.3825915876604,23.7254092855007,21.4022231708454,23.1611378968497,23.4904164232604,23.5755503452613,21.2813949700759,24.1645693137442,302124.563397154,326929.021443346,629053.5848405,21.,82.2,6.7,27.,1.000000000000000E-002,6.7,6.7,76.6966489883692 
 07/01  06:00:00,22.6,20.2328633377194,81.,1.5,170.,15335.6083286733,10899.1190589978,10899.1190589978,10899.1190589978,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1.,7.,6.,0.0,23.6244374278804,23.9550020580716,24.099854661757,23.8469557510175,24.6135302872923,24.5913525495331,23.3383112018555,23.7174490291504,23.7404913731021,21.598423107064,23.2130226592041,23.51051336759,23.7193129909752,21.3819069613996,23.1539716004528,23.6147661029704,23.5648088510246,21.2574900578924,24.1458760789521,302124.563397154,328431.292159985,630555.855557139,21.,82.2,6.7,27.,1.000000000000000E-002,6.7,6.7,76.6966489883692 
 07/01  06:05:00,22.6333333333333,20.2534358296915,80.9166666666667,1.5,171.666666666667,15335.6083286733,10899.1190589978,10899.1190589978,10899.1190589978,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1.,7.,6.08333333333333,0.0,23.6168354235146,23.9388576630334,24.083406983541,23.8246495751332,24.6092660844729,24.5871229230825,23.338984441365,23.849079166844,23.7351684941109,21.583670488861,23.2117232564471,23.641911787206,23.715424786354,21.3638706966769,23.1486177447306,23.7427457940991,23.5561621690992,21.2358156193211,24.1294316032783,326568.959001549,329632.313422729,656201.272424279,21.,82.2,6.7,27.,1.000000000000000E-002,6.7,6.7,76.6966489883692 
 07/01  06:10:00,22.6666666666667,20.2739942558836,80.8333333333333,1.5,173.333333333333,15335.6083286733,10899.1190589978,10899.1190589978,10899.1190589978,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1.,7.,6.16666666666667,0.0,23.6228175566242,23.9400072514605,24.003476244073,23.8194395247509,24.6074030773843,24.5798363761202,23.3554065274556,23.984864602927,23.7461949502996,21.5845767645958,23.2261772299884,23.7906275766579,23.7279385039728,21.3615434723176,23.1587434503022,23.8877837773784,23.5635947234638,21.2293834417665,24.115686863842,371425.613362919,332715.794288124,704141.407651043,21.,82.2,6.7,24.,0.1,6.7,6.7,76.6966489883692 
 07/01  06:15:00,22.7,20.294529905683,80.75,1.5,175.,15335.6083286733,10899.1190589978,10899.1190589978,10899.1190589978,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1.,7.,6.25,0.0,23.6260352084594,23.9390124168696,24.0003529261045,23.8114879100736,24.60912915746,24.5757532899194,23.3721235487123,23.9990499767674,23.7650460828924,21.5855903850611,23.2401863520918,23.9701356206673,23.7474437173636,21.3580533794819,23.1688199885511,23.9883841267665,23.5780216134917,21.2226622400969,24.1075950175302,371425.613362919,333614.147164457,705039.760527376,21.,82.2,6.7,24.,0.1,6.7,6.7,76.6966489883692 
 07/01  06:20:00,22.7333333333333,20.3150314427629,80.6666666666667,1.5,176.666666666667,15335.6083286733,10899.1190589978,10899.1190589978,10899.1190589978,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1.,7.,6.33333333333333,0.0,23.6265105716262,23.9354459706911,24.0002371500283,23.800718871491,24.6102513722911,24.5782674351727,23.3867427477658,24.0006319836744,23.7810368538202,21.5849990359304,23.2523654001213,23.997207905093,23.7638872876959,21.3534721331439,23.1768831401742,23.9993608530386,23.5890429863813,21.2143278416515,24.1018972574717,371425.613362919,334503.477914162,705929.09127708,21.,82.2,6.7,24.,0.1,6.7,6.7,76.6966489883692 
 07/01  06:25:00,22.7666666666667,20.3355231025305,80.5833333333333,1.5,178.333333333333,15335.6083286733,10899.1190589978,10899.1190589978,10899.1190589978,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1.,7.,6.41666666666667,0.0,23.6253473616316,23.9307413111752,24.0002343345795,23.7887775680467,24.6105633315517,24.5798879185334,23.4008420786835,24.0007902865739,23.7947399744881,21.584586153146,23.263898370459,24.0003305709598,23.7782126489846,21.3488096965829,23.184482541367,24.000618538917,23.5989409277536,21.2061872058155,24.0948951643689,371425.613362919,335600.928961931,707026.54232485,21.,82.2,6.7,24.,0.1,6.7,6.7,76.6966489883692 
 07/01  06:30:00,22.8,20.3559873920468,80.5,1.5,180.,15335.6083286733,10899.1190589978,10899.1190589978,10899.1190589978,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1.,7.,6.5,0.0,23.6231925939403,23.9255004827349,24.0002356803583,23.7763535468429,24.6102852429294,24.5806292634276,23.415267544306,24.0007811170955,23.8096747649001,21.5852696295353,23.2758066860264,24.0006968043942,23.7936279700602,21.3451610133251,23.1925655597519,24.0007504390871,23.6099365731155,21.1991867486269,24.0874852620574,371425.613362919,336712.503924151,708138.11728707,21.,82.2,6.7,24.,0.1,6.7,6.7,76.6966489883692 
 07/01  06:35:00,22.8333333333333,20.3764276791881,80.4166666666667,1.5,181.666666666667,15335.6083286733,10899.1190589978,10899.1190589978,10899.1190589978,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1.,7.,6.58333333333333,0.0,23.6204428275727,23.9200048319501,24.0002371044234,23.7637708005826,24.6097430994084,24.581055350553,23.427078484555,24.0007513746584,23.8226951243439,21.5837456743524,23.2852395118806,24.0007249520787,23.8071275525735,21.3393822277533,23.1982747888495,24.0007437323651,23.6188776246108,21.190176786162,24.0800405318716,371425.613362919,337787.200614669,709212.813977588,21.,82.2,6.7,24.,0.1,6.7,6.7,76.6966489883692 
 07/01  06:40:00,22.8666666666667,20.3968486904141,80.3333333333333,1.5,183.333333333333,15335.6083286733,10899.1190589978,10899.1190589978,10899.1190589978,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1.,7.,6.66666666666667,0.0,23.6173408370356,23.9143647231246,24.0002384297953,23.7511550320907,24.6088366044757,24.5811582602692,23.4371643077725,24.0007227165869,23.8346164864316,21.5813080075614,23.2931184467628,24.0007108579057,23.8193986798785,21.3328028636194,23.2024974632745,24.0007216210636,23.6266327676707,21.1804454820697,24.0727783991456,371425.613362919,338829.727909017,710255.341271936,21.,82.2,6.7,24.,0.1,6.7,6.7,76.6966489883692 
 07/01  06:45:00,22.9,20.4172520830293,80.25,1.5,185.,15335.6083286733,10899.1190589978,10899.1190589978,10899.1190589978,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1.,7.,6.75,0.0,23.6140356831022,23.9086086623289,24.0002396578541,23.7385454899705,24.6075958053693,24.5809928621266,23.4463534111045,24.0006983668433,23.8461902407335,21.5787441425298,23.3002810772793,24.0006931241088,23.8312707631611,21.3262168701895,23.2060609784444,24.0007004963596,23.6340283947314,21.1707713743845,24.0656424734262,371425.613362919,339853.216989647,711278.830352566,21.,82.2,6.7,24.,0.1,6.7,6.7,76.6966489883692 
 07/01  06:50:00,22.9333333333333,20.4376216877143,80.1666666666667,1.5,186.666666666667,15335.6083286733,10899.1190589978,10899.1190589978,10899.1190589978,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1.,7.,6.83333333333333,0.0,23.6106193592224,23.9027345464374,24.0002407897817,23.7259458858496,24.6061311143445,24.5806742474851,23.4550286827646,24.0006782980335,23.8574315930156,21.5763773594925,23.307101924204,24.000676956626,23.8428374930709,21.3199422309243,23.2093353402782,24.0006823600125,23.6411635552621,21.1614658447393,24.0589414436601,371425.613362919,340863.182774812,712288.796137731,21.,82.2,6.7,24.,0.1,6.7,6.7,76.6966489883692 
 07/01  06:55:00,22.9666666666667,20.4579767475249,80.0833333333333,1.5,188.333333333333,15335.6083286733,10899.1190589978,10899.1190589978,10899.1190589978,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1.,7.,6.91666666666667,0.0,23.6071489625005,23.8967302922133,24.0002418251207,23.7133515517599,24.6045197167883,24.5802764426529,23.4633750368692,24.000662011368,23.8680659380373,21.5742897384061,23.3137560670801,24.0006630420913,23.8538565435205,21.3140597623904,23.2124968083102,24.000667241685,23.6478112532624,21.1526077054417,24.0526153215752,371425.613362919,341862.746743207,713288.360106126,21.,82.2,6.7,24.,0.1,6.7,6.7,76.6966489883692 
 07/01  07:00:00,23.,20.4783141362544,80.,1.5,190.,15335.6083286733,10899.1190589978,10899.1190589978,10899.1190589978,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1348.9583405952,869.30104275936,1348.9288435616,869.30104275936,1.,7.,7.,0.0,23.6036601353555,23.8905807767396,24.0002427658527,23.7007525219677,24.6028164549682,24.5798512248338,23.471516268069,24.0006488800334,23.8776517863448,21.5725785876534,23.3203605144008,24.0006512670948,23.8639169338706,21.308663654528,23.2156659681783,24.0006547738758,23.6535827252284,21.1442942038637,24.0468939220068,371425.613362919,342853.386259207,714278.999622125,21.,82.2,6.7,24.,0.1,6.7,6.7,76.6966489883692 
 07/01  07:05:00,23.0416666666667,20.4954010224635,79.8333333333333,1.45833333333333,191.666666666667,19169.5104108416,13623.8988237472,13623.8988237472,13623.8988237472,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1.,7.,7.08333333333333,0.0,23.6965952179849,23.9965210526143,24.0002907774856,23.809123900982,24.5998269875039,24.5697059507185,23.589980259896,24.0006588783644,23.9949048507889,21.6766112354091,23.4377034084595,24.0006719932861,23.9829634048495,21.4101948293269,23.3291586198326,24.0006655826101,23.7679851709809,21.241520002966,24.0422804127445,421266.340431107,348392.676195717,769659.016626824,21.,82.2,6.7,24.,0.1,6.7,6.7,76.6966489883692 
 07/01  07:10:00,23.0833333333333,20.5124453775427,79.6666666666667,1.41666666666667,193.333333333333,19169.5104108416,13623.8988237472,13623.8988237472,13623.8988237472,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1.,7.,7.16666666666667,0.0,23.7802814458667,24.0002064014744,24.0003783897762,23.8935693599303,24.6083434935771,24.5708001959087,23.6780172095633,24.0008526842621,24.0006961321207,21.7429509740111,23.522283736469,24.0008847186293,24.0000050003384,21.470207281178,23.410436089588,24.000848208067,23.8514157932834,21.2984855514437,24.0609483413275,520947.794567483,354395.417847212,875343.212414695,21.,82.2,6.7,24.,0.3,6.7,6.7,76.6966489883692 
 07/01  07:15:00,23.125,20.529419217707,79.5,1.375,195.,19169.5104108416,13623.8988237472,13623.8988237472,13623.8988237472,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1.,7.,7.25,0.0,23.8345838305116,24.0004166878413,24.0004483331156,23.9433182624183,24.6180609214748,24.5771369700863,23.7318084261674,24.0010138886172,24.0010599218863,21.7771892880268,23.5735320295379,24.0010316504659,24.0009962390723,21.5001172754131,23.4588857254951,24.0009859593917,23.8994068933318,21.3260644805178,24.0871675330391,520947.794567483,358423.210109347,879371.00467683,21.,82.2,6.7,24.,0.3,6.7,6.7,76.6966489883692 
 07/01  07:20:00,23.1666666666667,20.5463167358823,79.3333333333333,1.33333333333333,196.666666666667,19169.5104108416,13623.8988237472,13623.8988237472,13623.8988237472,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1.,7.,7.33333333333333,0.0,23.8687838187873,24.0004795389387,24.0005064855728,23.9715396907179,24.6269902425286,24.5840389784829,23.7681061695397,24.0011001283049,24.0011131829117,21.7982242076941,23.6077139623551,24.0011134622988,24.0010889907732,21.5170119770187,23.490669445975,24.0010749973952,23.9274066619166,21.3409133340589,24.1121996660641,520947.794567483,361080.196108446,882027.990675929,21.,82.2,6.7,24.,0.3,6.7,6.7,76.6966489883692 
 07/01  07:25:00,23.2083333333333,20.5631613233982,79.1666666666667,1.29166666666667,198.333333333333,19169.5104108416,13623.8988237472,13623.8988237472,13623.8988237472,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1.,7.,7.41666666666667,0.0,23.8908386623561,24.0005308169176,24.0005579653455,23.9885699693288,24.6340220948083,24.5896750752447,23.796785234085,24.0011471593652,24.0011411763031,21.8145891564084,23.6345979620612,24.0011590597915,24.0011228559883,21.5294482684321,23.5156316765241,24.0011306464121,23.945565448129,21.3516818080722,24.133234587934,520947.794567483,363132.552346901,884080.346914384,21.,82.2,6.7,24.,0.3,6.7,6.7,76.6966489883692 
 07/01  07:30:00,23.25,20.5799467986084,79.,1.25,200.,19169.5104108416,13623.8988237472,13623.8988237472,13623.8988237472,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1.,7.,7.5,0.0,23.9054165243377,24.0005771642482,24.0006042912879,23.9994244145576,24.6393727490966,24.5939942468649,23.8213022334128,24.001173344981,24.0011620498447,21.828461197417,23.6575898407861,24.0011844728495,24.0011471466783,21.5396014061541,23.5371709217888,24.0011640920333,23.9575647189061,21.3605726719095,24.1512449375389,520947.794567483,364871.565513995,885819.360081478,21.,82.2,6.7,24.,0.3,6.7,6.7,76.6966489883692 
 07/01  07:35:00,23.2916666666667,20.5966509751133,78.8333333333333,1.20833333333333,201.666666666667,19169.5104108416,13623.8988237472,13623.8988237472,13623.8988237472,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1.,7.,7.58333333333333,0.0,23.9153256858344,24.0006191965407,24.0006459703329,24.0005415457974,24.6436090637991,24.5974140980648,23.8438100829129,24.0011805898472,24.0011789803395,21.8414100925179,23.6788400287884,24.0011913634128,24.0011670522338,21.5490395718943,23.5573908592714,24.0011775704337,23.9663579154909,21.3691519142879,24.1667786419203,520947.794567483,366328.663336938,887276.457904421,21.,82.2,6.7,24.,0.3,6.7,6.7,76.6966489883692 
 07/01  07:40:00,23.3333333333333,20.613302927522,78.6666666666667,1.16666666666667,203.333333333333,19169.5104108416,13623.8988237472,13623.8988237472,13623.8988237472,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1.,7.,7.66666666666667,0.0,23.9222707224625,24.0006572006745,24.0006833466598,24.0006276239747,24.6470296050306,24.6001685545078,23.8648845258847,24.0011800724089,24.0011931383719,21.8536793053888,23.6989183904868,24.0011905016633,24.0011838144906,21.5580102433173,23.5766915158019,24.001182548567,23.9736193066378,21.3774139583256,24.1804097921994,520947.794567483,367564.398485471,888512.193052954,21.,82.2,6.7,24.,0.3,6.7,6.7,76.6966489883692 
 07/01  07:45:00,23.375,20.6298905736548,78.5,1.125,205.,19169.5104108416,13623.8988237472,13623.8988237472,13623.8988237472,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1.,7.,7.75,0.0,23.9272969139217,24.0006917177167,24.0007170311048,24.0006673497347,24.6498247026789,24.6024093052648,23.8848042974177,24.0011774011465,24.0012063905788,21.8653835278399,23.7180913050987,24.0011874482483,24.0011993518394,21.5666220445997,23.595311873869,24.0011827732835,23.9812819810716,21.3855127658782,24.1929816372223,520947.794567483,368667.272959636,889615.06752712,21.,82.2,6.7,24.,0.3,6.7,6.7,76.6966489883692 
 07/01  07:50:00,23.4166666666667,20.6464024751882,78.3333333333333,1.08333333333333,206.666666666667,19169.5104108416,13623.8988237472,13623.8988237472,13623.8988237472,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1686.197925744,1086.6263034492,1686.161054452,1086.6263034492,1.,7.,7.83333333333333,0.0,23.931053566657,24.0007231385545,24.0007474688065,24.0007018289849,24.6521586924377,24.6042780716775,23.9055000733791,24.0011742653748,24.001221180134,21.8766080987798,23.7382015330909,24.0011839122475,24.00121571922,21.5749521837087,23.6150321764647,24.0011810003472,23.9915273362586,21.3934868807249,24.2053460760422,520947.794567483,369698.148938828,890645.943506311,21.,82.2,6.7,24.,0.3,6.7,6.7,76.6966489883692 
